ts_code,name,market,publisher,category,base_date,list_date,discovery_market
931540CNY01.CSI,中国1000能源(全),CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931540HKD00.CSI,中国1000能源HKD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931540HKD01.CSI,中国1000能源(全)HKD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931540USD00.CSI,中国1000能源USD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931540USD01.CSI,中国1000能源(全)USD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931541.CSI,中国1000材料,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931541CNY01.CSI,中国1000材料(全),CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931541HKD00.CSI,中国1000材料HKD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931541HKD01.CSI,中国1000材料(全)HKD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931541USD00.CSI,中国1000材料USD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931541USD01.CSI,中国1000材料(全)USD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931542.CSI,中国1000工业,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931542CNY01.CSI,中国1000工业(全),CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931542HKD00.CSI,中国1000工业HKD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931542HKD01.CSI,中国1000工业(全)HKD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931542USD00.CSI,中国1000工业USD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931542USD01.CSI,中国1000工业(全)USD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931543.CSI,中国1000可选,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931543CNY01.CSI,中国1000可选(全),CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931543HKD00.CSI,中国1000可选HKD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931543HKD01.CSI,中国1000可选(全)HKD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931543USD00.CSI,中国1000可选USD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931543USD01.CSI,中国1000可选(全)USD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931544.CSI,中国1000消费,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931544CNY01.CSI,中国1000消费(全),CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931544HKD00.CSI,中国1000消费HKD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931544HKD01.CSI,中国1000消费(全)HKD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931544USD00.CSI,中国1000消费USD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931544USD01.CSI,中国1000消费(全)USD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931545.CSI,中国1000医药,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931545CNY01.CSI,中国1000医药(全),CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931545HKD00.CSI,中国1000医药HKD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931545HKD01.CSI,中国1000医药(全)HKD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931545USD00.CSI,中国1000医药USD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931545USD01.CSI,中国1000医药(全)USD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931546.CSI,中国1000金融,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931546CNY01.CSI,中国1000金融(全),CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931546HKD00.CSI,中国1000金融HKD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931546HKD01.CSI,中国1000金融(全)HKD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931546USD00.CSI,中国1000金融USD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931546USD01.CSI,中国1000金融(全)USD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931547.CSI,中国1000信息,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931547CNY01.CSI,中国1000信息(全),CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931547HKD00.CSI,中国1000信息HKD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931547HKD01.CSI,中国1000信息(全)HKD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931547USD00.CSI,中国1000信息USD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931547USD01.CSI,中国1000信息(全)USD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931548.CSI,中国1000通信,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931548CNY01.CSI,中国1000通信(全),CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931548HKD00.CSI,中国1000通信HKD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931548HKD01.CSI,中国1000通信(全)HKD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931548USD00.CSI,中国1000通信USD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931548USD01.CSI,中国1000通信(全)USD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931549.CSI,中国1000公用,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931549CNY01.CSI,中国1000公用(全),CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931549HKD00.CSI,中国1000公用HKD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931549HKD01.CSI,中国1000公用(全)HKD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931549USD00.CSI,中国1000公用USD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931549USD01.CSI,中国1000公用(全)USD,CSI,中证指数有限公司,行业指数,20041231,20160510,CSI
931550.CSI,内地企业动量,CSI,中证指数有限公司,主题指数,20061229,20161228,CSI
931550CNY01.CSI,内地企业动量(全),CSI,中证指数有限公司,主题指数,20061229,20161228,CSI
931550HKD00.CSI,内地企业动量HKD,CSI,中证指数有限公司,主题指数,20061229,20161228,CSI
931550HKD01.CSI,内地企业动量(全)HKD,CSI,中证指数有限公司,主题指数,20061229,20161228,CSI
931550USD00.CSI,内地企业动量USD,CSI,中证指数有限公司,主题指数,20061229,20161228,CSI
931550USD01.CSI,内地企业动量(全)USD,CSI,中证指数有限公司,主题指数,20061229,20161228,CSI
931551.CSI,内地企业ERC,CSI,中证指数有限公司,主题指数,20061229,20161228,CSI
931551CNY01.CSI,内地企业ERC(全),CSI,中证指数有限公司,主题指数,20061229,20161228,CSI
931551HKD00.CSI,内地企业ERCHKD,CSI,中证指数有限公司,主题指数,20061229,20161228,CSI
931551HKD01.CSI,内地企业ERC(全)HKD,CSI,中证指数有限公司,主题指数,20061229,20161228,CSI
931551USD00.CSI,内地企业ERCUSD,CSI,中证指数有限公司,主题指数,20061229,20161228,CSI
931551USD01.CSI,内地企业ERC(全)USD,CSI,中证指数有限公司,主题指数,20061229,20161228,CSI
931552.CSI,1-3年国债,CSI,中证指数有限公司,债券指数,20071231,20200803,CSI
931552CNY030.CSI,1-3年国债(全),CSI,中证指数有限公司,债券指数,20071231,20260626,CSI
931552CNY04.CSI,1-3年国债(净),CSI,中证指数有限公司,债券指数,20071231,20200803,CSI
931552CNY05.CSI,1-3年国债(利),CSI,中证指数有限公司,债券指数,20071231,20200803,CSI
931553.CSI,0-1年国债,CSI,中证指数有限公司,债券指数,20071231,20200803,CSI
931553CNY030.CSI,0-1年国债(全),CSI,中证指数有限公司,债券指数,20071231,20260626,CSI
931553CNY04.CSI,0-1年国债(净),CSI,中证指数有限公司,债券指数,20071231,20200803,CSI
931553CNY05.CSI,0-1年国债(利),CSI,中证指数有限公司,债券指数,20071231,20200803,CSI
931554.CSI,长江保护,CSI,中证指数有限公司,主题指数,20140630,20200819,CSI
931554CNY01.CSI,长江保护(全),CSI,中证指数有限公司,主题指数,20140630,20200819,CSI
931554HKD00.CSI,长江保护HKD,CSI,中证指数有限公司,主题指数,20140630,20200819,CSI
931554HKD01.CSI,长江保护(全)HKD,CSI,中证指数有限公司,主题指数,20140630,20200819,CSI
931555.CSI,新能电池,CSI,中证指数有限公司,主题指数,20141231,20150611,CSI
931555CNY01.CSI,新能电池全收益,CSI,中证指数有限公司,主题指数,20141231,20150611,CSI
931557.CSI,苏锡常指,CSI,中证指数有限公司,主题指数,20141231,20200827,CSI
931557CNY01.CSI,苏锡常指全收益,CSI,中证指数有限公司,主题指数,20141231,20200827,CSI
931558.CSI,无锡指数,CSI,中证指数有限公司,主题指数,20141231,20200827,CSI
931558CNY01.CSI,无锡指数全收益,CSI,中证指数有限公司,主题指数,20141231,20200827,CSI
931559.CSI,苏银理财长三角,CSI,中证指数有限公司,主题指数,20141231,20200827,CSI
931559CNY01.CSI,苏银理财长三角全收益,CSI,中证指数有限公司,主题指数,20141231,20200827,CSI
931560.CSI,银华股基,CSI,中证指数有限公司,基金指数,20131231,20200810,CSI
931561.CSI,银华债基,CSI,中证指数有限公司,基金指数,20131231,20200810,CSI
931562.CSI,银华货基,CSI,中证指数有限公司,基金指数,20131231,20200810,CSI
931563.CSI,银华配置,CSI,中证指数有限公司,基金指数,20131231,20200810,CSI
931565.CSI,招银理财夜光ESG,CSI,中证指数有限公司,策略指数,20131231,20200827,CSI
931565CNY01.CSI,招银理财夜光ESG全收益,CSI,中证指数有限公司,策略指数,20131231,20200827,CSI
931566.CSI,信用债隐含AAA+,CSI,中证指数有限公司、上海证券交易所,债券指数,20161231,20200907,CSI
931566CNY04.CSI,信用债隐含AAA+(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20161231,20200907,CSI
931566CNY05.CSI,信用债隐含AAA+(利),CSI,中证指数有限公司、上海证券交易所,债券指数,20161231,20200907,CSI
931566CNY06.CSI,信用债隐含AAA+(税),CSI,中证指数有限公司、上海证券交易所,债券指数,20161231,20200907,CSI
931567.CSI,信用债隐含AAA,CSI,中证指数有限公司、上海证券交易所,债券指数,20161231,20200907,CSI
931567CNY04.CSI,信用债隐含AAA(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20161231,20200907,CSI
931567CNY05.CSI,信用债隐含AAA(利),CSI,中证指数有限公司、上海证券交易所,债券指数,20161231,20200907,CSI
931567CNY06.CSI,信用债隐含AAA(税),CSI,中证指数有限公司、上海证券交易所,债券指数,20161231,20200907,CSI
931568.CSI,信用债隐含AAA-,CSI,中证指数有限公司、上海证券交易所,债券指数,20190531,20200907,CSI
931568CNY04.CSI,信用债隐含AAA-(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20190531,20200907,CSI
931568CNY05.CSI,信用债隐含AAA-(利),CSI,中证指数有限公司、上海证券交易所,债券指数,20190531,20200907,CSI
931568CNY06.CSI,信用债隐含AAA-(税),CSI,中证指数有限公司、上海证券交易所,债券指数,20190531,20200907,CSI
931569.CSI,信用债隐含AA+,CSI,中证指数有限公司、上海证券交易所,债券指数,20161231,20200907,CSI
931569CNY04.CSI,信用债隐含AA+(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20161231,20200907,CSI
931569CNY05.CSI,信用债隐含AA+(利),CSI,中证指数有限公司、上海证券交易所,债券指数,20161231,20200907,CSI
931569CNY06.CSI,信用债隐含AA+(税),CSI,中证指数有限公司、上海证券交易所,债券指数,20161231,20200907,CSI
931570.CSI,信用债隐含AA,CSI,中证指数有限公司、上海证券交易所,债券指数,20161231,20200907,CSI
931570CNY04.CSI,信用债隐含AA(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20161231,20200907,CSI
931570CNY05.CSI,信用债隐含AA(利),CSI,中证指数有限公司、上海证券交易所,债券指数,20161231,20200907,CSI
931570CNY06.CSI,信用债隐含AA(税),CSI,中证指数有限公司、上海证券交易所,债券指数,20161231,20200907,CSI
931571.CSI,非银转债质量,CSI,中证指数有限公司、上海证券交易所,债券指数,20021231,20200907,CSI
931571CNY04.CSI,非银转债质量(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20021231,20200907,CSI
931571CNY05.CSI,非银转债质量(利),CSI,中证指数有限公司、上海证券交易所,债券指数,20021231,20200907,CSI
931571CNY06.CSI,非银转债质量(税),CSI,中证指数有限公司、上海证券交易所,债券指数,20021231,20200907,CSI
931572.CSI,非银转债50,CSI,中证指数有限公司、上海证券交易所,债券指数,20021231,20200907,CSI
931572CNY04.CSI,非银转债50(净),CSI,中证指数有限公司、上海证券交易所,债券指数,20021231,20200907,CSI
931572CNY05.CSI,非银转债50(利),CSI,中证指数有限公司、上海证券交易所,债券指数,20021231,20200907,CSI
931572CNY06.CSI,非银转债50(税),CSI,中证指数有限公司、上海证券交易所,债券指数,20021231,20200907,CSI
931573.CSI,港股通科技,CSI,中证指数有限公司,主题指数,20141231,20140521,CSI
931573CNY00.CSI,港股通科技CNY,CSI,中证指数有限公司,主题指数,20141231,20140521,CSI
931573CNY01.CSI,港股通科技(全)CNY,CSI,中证指数有限公司,主题指数,20141231,20140521,CSI
931573CNY100.CSI,港股通科技人民币中间价,CSI,中证指数有限公司,主题指数,20141231,20250516,CSI
931573CNY110.CSI,港股通科技人民币中间价(全),CSI,中证指数有限公司,主题指数,20141231,20250620,CSI
931573CNY120.CSI,港股通科技人民币中间价(净),CSI,中证指数有限公司,主题指数,20141231,20250620,CSI
931573HKD01.CSI,港股通科技(全),CSI,中证指数有限公司,主题指数,20141231,20140521,CSI
931574.CSI,港股科技,CSI,中证指数有限公司,主题指数,20141231,20130521,CSI
931574CNY00.CSI,港股科技CNY,CSI,中证指数有限公司,主题指数,20141231,20130521,CSI
931574CNY01.CSI,港股科技(全)CNY,CSI,中证指数有限公司,主题指数,20141231,20130521,CSI
931574HKD01.CSI,港股科技(全),CSI,中证指数有限公司,主题指数,20141231,20130521,CSI
931575.CSI,SHS物联网,CSI,中证指数有限公司,主题指数,20121231,20150731,CSI
931575CNY01.CSI,SHS物联网(全),CSI,中证指数有限公司,主题指数,20121231,20150731,CSI
931575HKD00.CSI,SHS物联网HKD,CSI,中证指数有限公司,主题指数,20121231,20150731,CSI
931575HKD01.CSI,SHS物联网(全)HKD,CSI,中证指数有限公司,主题指数,20121231,20150731,CSI
931576.CSI,中证中信中高券商债,CSI,中证指数有限公司,债券指数,20141231,20201023,CSI
931576CNY04.CSI,中证中信中高券商债(净),CSI,中证指数有限公司,债券指数,20141231,20201023,CSI
931576CNY05.CSI,中证中信中高券商债(利),CSI,中证指数有限公司,债券指数,20141231,20201023,CSI
931576CNY06.CSI,中证中信中高券商债(税),CSI,中证指数有限公司,债券指数,20141231,20201023,CSI
931577.CSI,沪深300ESG债券,CSI,中证指数有限公司,债券指数,20170630,20201021,CSI
931577CNY04.CSI,沪深300ESG债券(净),CSI,中证指数有限公司,债券指数,20170630,20201021,CSI
931577CNY05.CSI,沪深300ESG债券(利),CSI,中证指数有限公司,债券指数,20170630,20201021,CSI
931577CNY06.CSI,沪深300ESG债券(税),CSI,中证指数有限公司,债券指数,20170630,20201021,CSI
931578.CSI,沪深300ESG信用债,CSI,中证指数有限公司,债券指数,20170630,20201021,CSI
931578CNY04.CSI,沪深300ESG信用债(净),CSI,中证指数有限公司,债券指数,20170630,20201021,CSI
931578CNY05.CSI,沪深300ESG信用债(利),CSI,中证指数有限公司,债券指数,20170630,20201021,CSI
931578CNY06.CSI,沪深300ESG信用债(税),CSI,中证指数有限公司,债券指数,20170630,20201021,CSI
931579.CSI,东证优势成长,CSI,中证指数有限公司,策略指数,20091231,20201109,CSI
931579CNY01.CSI,东证优势成长全收益,CSI,中证指数有限公司,策略指数,20091231,20201109,CSI
931580.CSI,SHS游戏传媒,CSI,中证指数有限公司,主题指数,20141231,20150513,CSI
931580CNY01.CSI,SHS游戏传媒(全),CSI,中证指数有限公司,主题指数,20141231,20150513,CSI
